Player Name,Location X,Location Y,Model Prediction,Actual Outcome
Stephen Curry,62.0,22.0,0.0,0.0
Kevin Durant,64.0,250.0,0.0,1.0
Trey Burke,881.0,117.0,1.0,0.0
Julius Randle,67.0,237.0,0.0,1.0
Pat Connaughton,878.0,228.0,1.0,0.0
Jamal Crawford,102.0,326.0,0.0,0.0
Garrett Temple,69.0,254.0,1.0,1.0
Malcolm Delaney,652.0,342.0,0.0,0.0
Evan Fournier,824.0,308.0,0.0,0.0
Harrison Barnes,861.0,399.0,0.0,1.0
Cory Joseph,725.0,279.0,1.0,1.0
Dwight Powell,887.0,251.0,1.0,1.0
Anthony Tolliver,881.0,488.0,0.0,0.0
Kawhi Leonard,748.0,352.0,0.0,1.0
Luis Scola,905.0,485.0,0.0,0.0
Gerald Green,52.0,250.0,1.0,1.0
Marcin Gortat,882.0,199.0,0.0,0.0
Nikola Mirotic,259.0,375.0,0.0,1.0
Malcolm Brogdon,878.0,248.0,1.0,1.0
Nene Hilario,888.0,250.0,1.0,1.0
Boris Diaw,863.0,199.0,1.0,0.0
Zach Lavine,720.0,63.0,0.0,1.0
Solomon Hill,167.0,31.0,0.0,0.0
Justin Holiday,699.0,81.0,1.0,0.0
Ryan Anderson,107.0,146.0,0.0,1.0
Marc Gasol,765.0,250.0,0.0,1.0
Taj Gibson,878.0,256.0,0.0,1.0
Chris Paul,748.0,251.0,0.0,0.0
Jamal Murray,738.0,262.0,0.0,0.0
Andrew Harrison,878.0,226.0,1.0,0.0
George Hill,873.0,244.0,1.0,0.0
Damian Lillard,650.0,351.0,1.0,0.0
Isaiah Thomas,887.0,257.0,1.0,1.0
James Harden,59.0,258.0,1.0,1.0
Leandro Barbosa,236.0,177.0,0.0,0.0
Marquese Chriss,54.0,243.0,0.0,0.0
Marquese Chriss,888.0,250.0,1.0,1.0
Patrick Mccaw,215.0,436.0,0.0,1.0
Tim Hardaway Jr.,290.0,282.0,0.0,1.0
Cory Joseph,642.0,141.0,0.0,0.0
Ivica Zubac,881.0,262.0,1.0,0.0
Robin Lopez,254.0,243.0,1.0,0.0
Marcus Smart,246.0,221.0,0.0,0.0
Wesley Matthews,706.0,81.0,0.0,1.0
Jj Redick,645.0,220.0,0.0,0.0
Willie Reed,166.0,323.0,1.0,1.0
Rodney Stuckey,635.0,436.0,0.0,0.0
Boris Diaw,67.0,265.0,1.0,0.0
Tim Hardaway Jr.,352.0,246.0,0.0,0.0
James Johnson,422.0,377.0,0.0,0.0
Carmelo Anthony,141.0,4.0,0.0,0.0
Leandro Barbosa,30.0,488.0,0.0,0.0
Deandre Jordan,79.0,290.0,1.0,0.0
Harrison Barnes,887.0,240.0,0.0,1.0
Jamal Murray,895.0,257.0,1.0,1.0
John Henson,64.0,200.0,1.0,1.0
Seth Curry,288.0,207.0,0.0,1.0
Courtney Lee,54.0,262.0,1.0,0.0
Eric Bledsoe,53.0,272.0,1.0,1.0
Luc Mbah A Moute,889.0,256.0,1.0,0.0
Goran Dragic,750.0,22.0,0.0,0.0
Ben Mclemore,876.0,473.0,0.0,1.0
Damian Lillard,352.0,243.0,0.0,0.0
Derrick Rose,50.0,236.0,1.0,1.0
Paul George,720.0,342.0,0.0,0.0
Alex Abrines,82.0,22.0,1.0,1.0
Goran Dragic,126.0,215.0,0.0,1.0
Salah Mejri,882.0,235.0,1.0,1.0
Serge Ibaka,889.0,247.0,0.0,0.0
Gordon Hayward,640.0,329.0,0.0,1.0
Kristaps Porzingis,868.0,223.0,0.0,1.0
Kawhi Leonard,53.0,256.0,1.0,1.0
Anthony Tolliver,774.0,465.0,1.0,0.0
Robert Covington,691.0,410.0,0.0,0.0
Robert Covington,671.0,133.0,0.0,0.0
Avery Bradley,215.0,38.0,0.0,0.0
Dwight Powell,863.0,244.0,0.0,0.0
Tyler Ennis,191.0,239.0,0.0,1.0
Stephen Curry,229.0,48.0,0.0,0.0
Ricky Rubio,226.0,36.0,0.0,0.0
Steven Adams,52.0,250.0,1.0,0.0
Tyler Johnson,670.0,372.0,0.0,1.0
Karl-Anthony Towns,62.0,259.0,1.0,1.0
Dwight Powell,51.0,220.0,0.0,1.0
Kris Humphries,647.0,285.0,0.0,0.0
Jordan Clarkson,824.0,5.0,0.0,0.0
Alexis Ajinca,62.0,288.0,0.0,1.0
Mike Muscala,77.0,248.0,1.0,1.0
Zach Randolph,62.0,259.0,1.0,1.0
Robert Covington,300.0,184.0,0.0,0.0
Gordon Hayward,833.0,267.0,0.0,1.0
Russell Westbrook,858.0,240.0,1.0,1.0
Luc Mbah A Moute,58.0,20.0,1.0,1.0
Doug Mcdermott,241.0,208.0,0.0,0.0
Wayne Selden,851.0,320.0,1.0,0.0
Rodney Hood,794.0,303.0,1.0,1.0
Gorgui Dieng,858.0,393.0,1.0,0.0
Chris Paul,686.0,387.0,0.0,0.0
Emmanuel Mudiay,789.0,212.0,1.0,1.0
Kawhi Leonard,676.0,102.0,0.0,0.0
Marcin Gortat,894.0,141.0,0.0,0.0
Paul George,895.0,77.0,0.0,1.0
Russell Westbrook,735.0,40.0,0.0,0.0
Markieff Morris,52.0,250.0,1.0,0.0
Tony Allen,89.0,290.0,0.0,1.0
Joe Ingles,79.0,364.0,1.0,0.0
Karl-Anthony Towns,259.0,115.0,0.0,1.0
Michael Carter-Williams,197.0,319.0,1.0,0.0
Robin Lopez,62.0,267.0,1.0,1.0
Tyson Chandler,888.0,250.0,1.0,1.0
Lance Stephenson,853.0,249.0,1.0,0.0
Hassan Whiteside,828.0,324.0,1.0,0.0
Brandon Jennings,653.0,309.0,1.0,0.0
James Harden,241.0,447.0,0.0,1.0
Wesley Matthews,642.0,323.0,0.0,0.0
Kevin Durant,275.0,388.0,1.0,0.0
Jordan Clarkson,676.0,315.0,1.0,1.0
Tim Frazier,769.0,377.0,1.0,1.0
Kosta Koufos,141.0,241.0,0.0,1.0
Derrick Rose,58.0,246.0,0.0,0.0
Kelly Olynyk,676.0,133.0,0.0,0.0
Joe Johnson,126.0,265.0,1.0,0.0
Rodney Stuckey,657.0,338.0,0.0,0.0
Andrew Wiggins,229.0,228.0,1.0,0.0
Hassan Whiteside,161.0,318.0,1.0,1.0
Stephen Zimmerman,837.0,217.0,0.0,1.0
Marreese Speights,853.0,87.0,1.0,0.0
Alan Williams,899.0,262.0,0.0,1.0
Dwight Howard,882.0,259.0,1.0,1.0
Jj Redick,661.0,336.0,1.0,0.0
Nikola Mirotic,851.0,249.0,1.0,1.0
Ersan Ilyasova,161.0,117.0,1.0,0.0
Eric Gordon,313.0,210.0,1.0,1.0
Paul George,876.0,246.0,1.0,1.0
Deron Williams,853.0,15.0,0.0,1.0
Maurice Harkless,46.0,233.0,1.0,1.0
Alec Burks,824.0,149.0,0.0,1.0
Wilson Chandler,753.0,351.0,0.0,1.0
Nikola Mirotic,873.0,446.0,1.0,0.0
Enes Kanter,846.0,259.0,0.0,1.0
Malcolm Delaney,126.0,241.0,0.0,1.0
Giannis Antetokounmpo,112.0,146.0,1.0,1.0
Mike Dunleavy,102.0,421.0,0.0,0.0
Dario Saric,274.0,71.0,0.0,1.0
Anthony Davis,709.0,158.0,0.0,1.0
Derrick Williams,876.0,257.0,1.0,1.0
Jerian Grant,51.0,418.0,0.0,0.0
Brook Lopez,50.0,220.0,0.0,1.0
Andrew Wiggins,290.0,306.0,1.0,0.0
Al Jefferson,98.0,194.0,0.0,0.0
Tyus Jones,54.0,256.0,1.0,1.0
Jared Dudley,889.0,253.0,1.0,1.0
Zach Randolph,59.0,228.0,0.0,0.0
Kosta Koufos,151.0,259.0,1.0,0.0
Nikola Mirotic,652.0,179.0,0.0,1.0
James Harden,175.0,256.0,1.0,0.0
Elfrid Payton,50.0,223.0,1.0,0.0
Dragan Bender,50.0,483.0,1.0,1.0
Cj Mccollum,288.0,202.0,0.0,1.0
Darren Collison,886.0,110.0,0.0,0.0
Deron Williams,136.0,108.0,0.0,1.0
Jerami Grant,888.0,250.0,1.0,1.0
Serge Ibaka,627.0,315.0,0.0,0.0
Clint Capela,89.0,241.0,0.0,1.0
Andrew Wiggins,118.0,260.0,0.0,1.0
Kosta Koufos,878.0,212.0,0.0,0.0
Jrue Holiday,136.0,283.0,0.0,0.0
Jamal Murray,858.0,279.0,0.0,0.0
Bradley Beal,279.0,414.0,1.0,1.0
Isaiah Thomas,887.0,249.0,1.0,1.0
Jamychal Green,878.0,20.0,0.0,1.0
Mike Conley,886.0,269.0,0.0,0.0
Victor Oladipo,873.0,231.0,1.0,0.0
Demar Derozan,878.0,230.0,1.0,1.0
Paul George,774.0,140.0,1.0,0.0
Bojan Bogdanovic,279.0,128.0,0.0,0.0
Jordan Clarkson,731.0,143.0,0.0,1.0
Jamal Crawford,735.0,228.0,1.0,0.0
Dennis Schroder,833.0,230.0,0.0,1.0
Blake Griffin,220.0,140.0,1.0,1.0
Harrison Barnes,82.0,99.0,0.0,0.0
Jordan Clarkson,305.0,260.0,1.0,0.0
Shaun Livingston,890.0,397.0,1.0,0.0
Jonathan Gibson,562.0,313.0,0.0,0.0
Evan Fournier,102.0,262.0,0.0,0.0
Jj Redick,694.0,333.0,0.0,0.0
Gordon Hayward,126.0,176.0,1.0,1.0
James Harden,812.0,236.0,0.0,1.0
Buddy Hield,62.0,203.0,0.0,1.0
Jason Smith,890.0,267.0,1.0,0.0
Jason Terry,701.0,89.0,0.0,0.0
Tj Mcconnell,187.0,243.0,1.0,0.0
Robert Covington,103.0,486.0,0.0,1.0
D'Angelo Russell,702.0,90.0,0.0,1.0
John Wall,873.0,228.0,0.0,1.0
Paul Millsap,882.0,270.0,0.0,1.0
Cj Mccollum,652.0,383.0,0.0,1.0
Jamychal Green,46.0,226.0,1.0,1.0
Anthony Davis,778.0,197.0,1.0,0.0
Langston Galloway,269.0,378.0,1.0,0.0
Russell Westbrook,97.0,475.0,1.0,0.0
Russell Westbrook,887.0,240.0,0.0,0.0
Eric Gordon,126.0,220.0,0.0,1.0
Spencer Dinwiddie,711.0,73.0,0.0,1.0
Luc Mbah A Moute,890.0,20.0,0.0,1.0
Gordon Hayward,889.0,231.0,1.0,1.0
Kyle Lowry,637.0,251.0,0.0,1.0
Yogi Ferrell,239.0,48.0,1.0,1.0
Tyson Chandler,887.0,238.0,0.0,1.0
Tyreke Evans,861.0,244.0,1.0,0.0
Elfrid Payton,53.0,226.0,1.0,1.0
Javale Mcgee,40.0,250.0,1.0,1.0
Willie Cauley-Stein,779.0,130.0,0.0,1.0
Demarre Carroll,890.0,10.0,0.0,0.0
Joel Embiid,809.0,339.0,1.0,0.0
John Wall,743.0,377.0,0.0,0.0
Gordon Hayward,888.0,250.0,1.0,1.0
Marcin Gortat,52.0,250.0,1.0,1.0
Emmanuel Mudiay,878.0,236.0,1.0,1.0
Harrison Barnes,822.0,411.0,0.0,1.0
John Wall,40.0,243.0,1.0,0.0
Joe Ingles,868.0,20.0,0.0,1.0
Chandler Parsons,878.0,397.0,0.0,0.0
Vince Carter,72.0,231.0,1.0,0.0
Kevin Durant,53.0,364.0,0.0,0.0
Mike Dunleavy,647.0,308.0,0.0,0.0
Emmanuel Mudiay,50.0,226.0,1.0,0.0
Pau Gasol,225.0,311.0,1.0,1.0
Kyle Lowry,632.0,280.0,0.0,1.0
Greg Monroe,870.0,268.0,0.0,0.0
Victor Oladipo,51.0,260.0,1.0,0.0
Stephen Curry,881.0,228.0,0.0,0.0
Danilo Gallinari,116.0,144.0,1.0,0.0
Aaron Gordon,210.0,332.0,0.0,1.0
Austin Rivers,285.0,367.0,0.0,0.0
Tony Parker,750.0,97.0,1.0,0.0
Randy Foye,215.0,441.0,1.0,0.0
Jameer Nelson,884.0,239.0,0.0,1.0
Paul George,853.0,262.0,0.0,1.0
Luis Scola,851.0,177.0,0.0,0.0
Marcus Smart,881.0,267.0,1.0,1.0
Bradley Beal,166.0,27.0,1.0,0.0
Markieff Morris,735.0,369.0,0.0,0.0
Derrick Favors,180.0,172.0,0.0,0.0
Nikola Jokic,863.0,153.0,0.0,1.0
Alan Williams,54.0,249.0,1.0,1.0
Draymond Green,878.0,246.0,1.0,1.0
Harrison Barnes,729.0,261.0,0.0,0.0
Gorgui Dieng,52.0,250.0,1.0,1.0
Trey Burke,709.0,341.0,0.0,1.0
Maurice Harkless,89.0,243.0,1.0,1.0
Rudy Gobert,888.0,250.0,1.0,1.0
Kevin Seraphin,878.0,240.0,1.0,1.0
Patty Mills,647.0,158.0,0.0,0.0
Paul George,126.0,314.0,0.0,1.0
Kyle Korver,655.0,339.0,1.0,1.0
Joakim Noah,882.0,250.0,1.0,0.0
Victor Oladipo,730.0,290.0,0.0,1.0
Kelly Oubre Jr.,290.0,120.0,0.0,0.0
Tyler Ulis,758.0,248.0,1.0,0.0
Cj Mccollum,251.0,254.0,0.0,0.0
Gary Harris,882.0,17.0,1.0,1.0
Russell Westbrook,274.0,370.0,0.0,0.0
Monta Ellis,748.0,123.0,0.0,1.0
Jeremy Lin,842.0,135.0,0.0,1.0
Malcolm Delaney,116.0,460.0,0.0,1.0
Bismack Biyombo,878.0,238.0,1.0,1.0
Alex Len,126.0,226.0,1.0,0.0
Austin Rivers,121.0,478.0,0.0,1.0
Dante Cunningham,126.0,177.0,1.0,0.0
Jonas Valanciunas,748.0,300.0,0.0,0.0
Julius Randle,890.0,257.0,0.0,1.0
Jamal Murray,878.0,287.0,1.0,0.0
Thaddeus Young,873.0,17.0,1.0,0.0
Dorian Finney-Smith,900.0,23.0,0.0,0.0
Kristaps Porzingis,290.0,172.0,1.0,0.0
Hassan Whiteside,843.0,238.0,0.0,0.0
Nik Stauskas,868.0,259.0,1.0,0.0
Chris Paul,231.0,197.0,1.0,0.0
Myles Turner,234.0,277.0,0.0,0.0
Josh Richardson,730.0,423.0,0.0,0.0
E'Twaun Moore,131.0,360.0,1.0,0.0
Marcin Gortat,887.0,256.0,1.0,1.0
Bojan Bogdanovic,886.0,222.0,1.0,1.0
Trevor Ariza,730.0,48.0,0.0,1.0
Kevin Seraphin,676.0,166.0,0.0,0.0
Stephen Curry,313.0,244.0,0.0,0.0
Kent Bazemore,50.0,20.0,0.0,1.0
Nick Young,878.0,472.0,0.0,0.0
Rudy Gobert,52.0,250.0,1.0,1.0
Luke Babbitt,878.0,267.0,1.0,1.0
Mike Conley,665.0,352.0,1.0,1.0
Danny Green,882.0,14.0,1.0,1.0
Brandon Jennings,89.0,480.0,1.0,0.0
Nene Hilario,878.0,244.0,0.0,1.0
Jarell Martin,888.0,250.0,1.0,1.0
Ryan Anderson,887.0,259.0,1.0,1.0
Goran Dragic,180.0,251.0,1.0,1.0
Myles Turner,215.0,249.0,0.0,0.0
Kyle Lowry,837.0,487.0,0.0,0.0
Isaiah Thomas,873.0,210.0,1.0,0.0
Joe Ingles,719.0,64.0,1.0,1.0
Jrue Holiday,824.0,105.0,0.0,0.0
Joel Embiid,773.0,238.0,0.0,0.0
Cj Miles,234.0,72.0,0.0,0.0
Karl-Anthony Towns,843.0,249.0,0.0,1.0
Marc Gasol,298.0,226.0,0.0,0.0
Chris Paul,264.0,373.0,0.0,0.0
Cj Watson,882.0,259.0,1.0,1.0
Jeff Teague,87.0,192.0,1.0,1.0
Victor Oladipo,67.0,249.0,1.0,1.0
Nene Hilario,87.0,248.0,1.0,1.0
Aaron Gordon,52.0,250.0,1.0,1.0
Kent Bazemore,82.0,249.0,1.0,0.0
Demarcus Cousins,185.0,459.0,0.0,1.0
David Lee,878.0,256.0,0.0,1.0
Patrick Patterson,112.0,262.0,1.0,1.0
Yogi Ferrell,750.0,370.0,0.0,0.0
Brook Lopez,660.0,382.0,0.0,1.0
Marcus Thornton,740.0,149.0,0.0,0.0
Demar Derozan,45.0,5.0,1.0,0.0
E'Twaun Moore,51.0,22.0,1.0,0.0
Emmanuel Mudiay,853.0,490.0,0.0,1.0
Hassan Whiteside,52.0,250.0,1.0,1.0
Alex Poythress,647.0,235.0,0.0,1.0
Marcin Gortat,50.0,254.0,1.0,1.0
Jeff Teague,647.0,177.0,0.0,1.0
Serge Ibaka,657.0,127.0,0.0,0.0
Jimmy Butler,888.0,231.0,0.0,0.0
Carmelo Anthony,244.0,94.0,0.0,0.0
Enes Kanter,882.0,251.0,0.0,1.0
Marcus Thornton,72.0,449.0,0.0,0.0
Matthew Dellavedova,280.0,128.0,0.0,0.0
Karl-Anthony Towns,52.0,250.0,1.0,1.0
Matt Barnes,77.0,254.0,0.0,0.0
Blake Griffin,180.0,400.0,0.0,1.0
J.J. Barea,735.0,163.0,0.0,1.0
Zach Randolph,103.0,241.0,0.0,0.0
Dennis Schroder,889.0,226.0,1.0,0.0
Jj Redick,881.0,230.0,0.0,1.0
Lance Thomas,822.0,252.0,0.0,0.0
Caris Levert,298.0,254.0,1.0,1.0
Lou Williams,724.0,454.0,1.0,0.0
Markieff Morris,59.0,254.0,1.0,1.0
Timothe Luwawu-Cabarrot,67.0,249.0,1.0,0.0
Malcolm Brogdon,765.0,487.0,0.0,0.0
Shabazz Muhammad,888.0,250.0,1.0,1.0
Robin Lopez,886.0,250.0,1.0,1.0
Enes Kanter,45.0,261.0,0.0,0.0
Marc Gasol,310.0,251.0,0.0,1.0
Giannis Antetokounmpo,878.0,269.0,0.0,1.0
Ryan Anderson,720.0,53.0,1.0,0.0
Bojan Bogdanovic,45.0,431.0,0.0,0.0
Amir Johnson,843.0,316.0,0.0,0.0
Dion Waiters,166.0,121.0,0.0,0.0
Eric Gordon,788.0,415.0,1.0,1.0
Omer Asik,886.0,235.0,1.0,1.0
Garrett Temple,53.0,248.0,1.0,1.0
Anthony Morrow,882.0,369.0,1.0,0.0
Paul George,887.0,238.0,0.0,1.0
Ron Baker,50.0,269.0,1.0,1.0
David Lee,888.0,250.0,1.0,1.0
Jamychal Green,888.0,250.0,1.0,1.0
Ty Lawson,882.0,236.0,1.0,1.0
Arron Afflalo,670.0,127.0,0.0,0.0
Damian Lillard,69.0,239.0,1.0,1.0
Austin Rivers,866.0,272.0,1.0,1.0
Brook Lopez,77.0,179.0,0.0,0.0
Mike Conley,827.0,179.0,1.0,0.0
Michael Carter-Williams,794.0,194.0,0.0,0.0
Sergio Rodriguez,259.0,95.0,1.0,0.0
Paul Millsap,40.0,97.0,1.0,1.0
Nene Hilario,58.0,260.0,1.0,0.0
Bradley Beal,802.0,306.0,0.0,1.0
Rodney Hood,686.0,118.0,0.0,0.0
Jonathon Simmons,890.0,264.0,0.0,1.0
Aaron Gordon,185.0,414.0,0.0,0.0
Jrue Holiday,887.0,274.0,1.0,1.0
Luis Scola,887.0,226.0,0.0,1.0
Alan Williams,846.0,200.0,0.0,1.0
Ivica Zubac,878.0,251.0,1.0,1.0
Jimmy Butler,888.0,250.0,1.0,1.0
Stephen Curry,288.0,370.0,1.0,1.0
Matthew Dellavedova,696.0,408.0,0.0,0.0
John Wall,92.0,143.0,1.0,0.0
Jason Smith,57.0,247.0,1.0,0.0
Jabari Parker,52.0,250.0,1.0,1.0
Marreese Speights,53.0,264.0,1.0,1.0
Aaron Gordon,244.0,427.0,1.0,0.0
Marc Gasol,202.0,234.0,0.0,1.0
Stephen Curry,863.0,228.0,0.0,0.0
James Harden,295.0,169.0,1.0,0.0
Sean Kilpatrick,886.0,266.0,1.0,1.0
Alex Abrines,873.0,269.0,0.0,1.0
Tyler Ennis,148.0,351.0,0.0,0.0
Avery Bradley,882.0,231.0,1.0,0.0
Joe Johnson,706.0,82.0,0.0,0.0
Josh Richardson,833.0,17.0,0.0,1.0
Allen Crabbe,41.0,231.0,1.0,0.0
Eric Gordon,878.0,261.0,0.0,1.0
Tim Hardaway Jr.,92.0,244.0,0.0,0.0
Jimmy Butler,215.0,58.0,0.0,0.0
Nikola Jokic,890.0,248.0,1.0,1.0
Elfrid Payton,46.0,277.0,1.0,0.0
Quincy Acy,881.0,225.0,1.0,1.0
Willie Reed,888.0,250.0,1.0,1.0
Ersan Ilyasova,264.0,380.0,1.0,0.0
Jamal Murray,53.0,272.0,1.0,0.0
Harrison Barnes,67.0,283.0,0.0,0.0
Kyle Lowry,315.0,226.0,1.0,0.0
Harrison Barnes,161.0,280.0,0.0,0.0
Mason Plumlee,156.0,275.0,1.0,1.0
Glenn Robinson Iii,888.0,250.0,1.0,1.0
Jae Crowder,172.0,364.0,0.0,0.0
Ersan Ilyasova,249.0,403.0,1.0,1.0
Jeff Teague,887.0,231.0,0.0,0.0
Sean Kilpatrick,298.0,241.0,0.0,0.0
Enes Kanter,239.0,259.0,0.0,0.0
Miles Plumlee,62.0,244.0,1.0,0.0
James Johnson,873.0,233.0,1.0,0.0
Jeff Green,67.0,301.0,0.0,0.0
Dorian Finney-Smith,113.0,126.0,0.0,0.0
Robin Lopez,701.0,318.0,0.0,1.0
Alex Poythress,53.0,10.0,1.0,1.0
Nikola Jokic,54.0,267.0,1.0,1.0
Demarcus Cousins,52.0,250.0,1.0,1.0
Eric Gordon,50.0,264.0,1.0,1.0
Clint Capela,52.0,250.0,1.0,1.0
Andrew Wiggins,647.0,338.0,0.0,0.0
Hassan Whiteside,863.0,241.0,1.0,0.0
Bobby Portis,888.0,250.0,1.0,1.0
Marcin Gortat,846.0,326.0,1.0,0.0
Darrell Arthur,187.0,450.0,1.0,1.0
Isaiah Canaan,32.0,10.0,0.0,1.0
Jimmy Butler,822.0,118.0,0.0,1.0
Shabazz Napier,171.0,396.0,0.0,1.0
Derrick Rose,652.0,372.0,0.0,0.0
Anthony Tolliver,886.0,480.0,0.0,0.0
Andrew Nicholson,878.0,190.0,1.0,1.0
Thaddeus Young,53.0,262.0,1.0,1.0
Shelvin Mack,915.0,177.0,0.0,0.0
Solomon Hill,64.0,225.0,1.0,1.0
Andre Iguodala,792.0,279.0,1.0,0.0
Jrue Holiday,254.0,342.0,1.0,0.0
Russell Westbrook,856.0,316.0,1.0,0.0
Tim Frazier,886.0,228.0,1.0,1.0
Norman Powell,878.0,256.0,0.0,1.0
D.J. Augustin,59.0,254.0,1.0,1.0
Kristaps Porzingis,789.0,398.0,0.0,0.0
Jarell Martin,887.0,241.0,1.0,1.0
Eric Gordon,298.0,118.0,0.0,0.0
Thaddeus Young,838.0,240.0,1.0,1.0
Malcolm Brogdon,905.0,415.0,0.0,0.0
Derrick Rose,890.0,241.0,1.0,1.0
Blake Griffin,295.0,185.0,0.0,0.0
Aaron Brooks,709.0,333.0,0.0,1.0
Raymond Felton,279.0,267.0,0.0,0.0
Manu Ginobili,300.0,259.0,0.0,1.0
Dario Saric,54.0,250.0,0.0,1.0
Ersan Ilyasova,686.0,436.0,0.0,1.0
Hollis Thompson,46.0,233.0,1.0,1.0
Montrezl Harrell,92.0,262.0,0.0,1.0
Eric Gordon,69.0,221.0,0.0,0.0
Isaiah Thomas,58.0,264.0,1.0,1.0
Demar Derozan,107.0,313.0,0.0,1.0
Mike Conley,67.0,256.0,1.0,1.0
Chasson Randle,274.0,373.0,0.0,0.0
Dwight Howard,866.0,248.0,1.0,0.0
Tony Parker,74.0,477.0,1.0,1.0
Devin Booker,878.0,223.0,1.0,0.0
Boris Diaw,97.0,324.0,1.0,0.0
Trevor Booker,858.0,270.0,0.0,1.0
James Ennis Iii,161.0,463.0,1.0,0.0
Dirk Nowitzki,234.0,238.0,0.0,0.0
Nikola Mirotic,890.0,477.0,0.0,1.0
Sergio Rodriguez,323.0,236.0,0.0,0.0
John Henson,888.0,250.0,1.0,1.0
Paul Millsap,882.0,483.0,0.0,0.0
Patty Mills,913.0,485.0,1.0,1.0
Eric Bledsoe,50.0,233.0,1.0,0.0
Guillermo Hernangomez,62.0,275.0,1.0,0.0
Stephen Curry,290.0,131.0,0.0,1.0
Seth Curry,676.0,377.0,1.0,0.0
Paul Millsap,858.0,174.0,0.0,0.0
Al Horford,725.0,182.0,0.0,1.0
Patrick Patterson,62.0,483.0,0.0,1.0
Semaj Christon,136.0,319.0,1.0,1.0
David Lee,858.0,232.0,1.0,0.0
Raymond Felton,182.0,436.0,1.0,0.0
Danilo Gallinari,177.0,125.0,0.0,1.0
Ersan Ilyasova,760.0,32.0,0.0,1.0
Denzel Valentine,635.0,120.0,0.0,0.0
Serge Ibaka,52.0,250.0,1.0,1.0
Jaylen Brown,890.0,251.0,1.0,0.0
"Derrick Jones, Jr.",888.0,250.0,1.0,1.0
Marcelo Huertas,116.0,210.0,0.0,0.0
Evan Turner,172.0,306.0,0.0,0.0
Bradley Beal,54.0,267.0,1.0,0.0
Rudy Gobert,875.0,237.0,0.0,0.0
Danilo Gallinari,274.0,367.0,0.0,0.0
J.J. Barea,195.0,318.0,0.0,0.0
Marc Gasol,774.0,279.0,1.0,1.0
Patrick Patterson,51.0,248.0,1.0,0.0
Paul Millsap,62.0,151.0,1.0,0.0
Devin Booker,886.0,259.0,0.0,1.0
Dirk Nowitzki,67.0,221.0,1.0,1.0
Harrison Barnes,102.0,180.0,0.0,0.0
Danny Green,53.0,233.0,1.0,0.0
James Johnson,107.0,200.0,1.0,1.0
Arinze Onuaku,838.0,349.0,1.0,0.0
Andrew Nicholson,53.0,230.0,1.0,1.0
Al Horford,686.0,112.0,0.0,0.0
Darren Collison,207.0,259.0,0.0,0.0
Sean Kilpatrick,711.0,118.0,1.0,0.0
Sergio Rodriguez,645.0,328.0,0.0,0.0
Jae Crowder,890.0,244.0,1.0,1.0
Devin Booker,313.0,262.0,0.0,1.0
Danny Green,630.0,213.0,0.0,0.0
Semaj Christon,627.0,251.0,0.0,0.0
Blake Griffin,175.0,123.0,1.0,1.0
Carmelo Anthony,657.0,336.0,0.0,0.0
Lou Williams,899.0,230.0,1.0,1.0
Dario Saric,58.0,264.0,1.0,1.0
Troy Daniels,699.0,444.0,0.0,0.0
Andre Roberson,55.0,235.0,1.0,0.0
Jonathon Simmons,755.0,41.0,0.0,1.0
Clint Capela,866.0,261.0,1.0,1.0
Amir Johnson,74.0,337.0,1.0,1.0
Trevor Ariza,58.0,478.0,1.0,0.0
Mindaugas Kuzminskas,915.0,496.0,1.0,0.0
Russell Westbrook,164.0,128.0,1.0,0.0
Stephen Curry,195.0,31.0,0.0,1.0
Devin Booker,715.0,56.0,1.0,0.0
Cj Watson,82.0,486.0,1.0,0.0
Klay Thompson,185.0,480.0,1.0,1.0
Andrew Wiggins,236.0,419.0,1.0,0.0
Jeremy Lin,694.0,104.0,0.0,1.0
Blake Griffin,863.0,252.0,1.0,0.0
Danilo Gallinari,162.0,144.0,0.0,0.0
Myles Turner,694.0,231.0,0.0,1.0
Timofey Mozgov,52.0,250.0,1.0,1.0
Otto Porter Jr.,82.0,90.0,0.0,0.0
Jeff Green,873.0,249.0,0.0,1.0
Kris Dunn,696.0,168.0,0.0,0.0
Tyler Johnson,269.0,250.0,0.0,1.0
Otto Porter Jr.,118.0,105.0,1.0,0.0
Norman Powell,59.0,250.0,1.0,0.0
Evan Fournier,51.0,270.0,0.0,0.0
Demar Derozan,878.0,84.0,1.0,0.0
Nemanja Bjelica,666.0,357.0,0.0,1.0
Danny Green,882.0,5.0,0.0,1.0
Rodney Hood,53.0,259.0,1.0,1.0
Caris Levert,881.0,279.0,1.0,1.0
J.J. Barea,773.0,35.0,0.0,1.0
Mike Muscala,630.0,261.0,0.0,0.0
Khris Middleton,881.0,235.0,1.0,1.0
Elfrid Payton,887.0,254.0,0.0,1.0
Al Horford,300.0,278.0,1.0,1.0
Thabo Sefolosha,58.0,272.0,0.0,1.0
Jrue Holiday,652.0,174.0,0.0,0.0
Kelly Olynyk,259.0,375.0,0.0,1.0
Gerald Henderson,846.0,392.0,1.0,1.0
Goran Dragic,162.0,313.0,0.0,0.0
Klay Thompson,121.0,483.0,0.0,1.0
Zach Lavine,868.0,264.0,1.0,0.0
Marreese Speights,868.0,315.0,0.0,1.0
Klay Thompson,269.0,77.0,0.0,0.0
